"","Provider.ID","Hospital.Name","Total.Performance.Score","Measure.Name","Measure.ID","Mortality.Rate"
"703",40010,"MERCY HOSPITAL NORTHWEST ARKANSAS",35.8929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"704",50040,"LAC/OLIVE VIEW-UCLA MEDICAL CENTER",50.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"705",50115,"PALOMAR HEALTH DOWNTOWN CAMPUS",28.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"706",50747,"SOUTH COAST GLOBAL MEDICAL CENTER",11.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"707",100166,"DOCTORS HOSPITAL OF SARASOTA",29.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"708",100254,"CAPITAL REGIONAL MEDICAL CENTER",33.7143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"709",110008,"NORTHSIDE HOSPITAL CHEROKEE",35.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"710",110028,"UNIVERSITY HOSPITAL",23.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"711",110132,"MEMORIAL HOSPITAL AND MANOR",67.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"712",130049,"KOOTENAI HEALTH",37.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"713",140147,"RICHLAND MEMORIAL HOSPITAL",40,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"714",250117,"HIGHLAND COMMUNITY HOSPITAL",49.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"715",250124,"MAGEE GENERAL HOSPITAL",35.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"716",260065,"MERCY HOSPITAL SPRINGFIELD",30.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"717",260219,"PROGRESS WEST HOSPITAL",37.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"718",280105,"CHI HEALTH MIDLANDS",31.2222,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"719",310091,"MEMORIAL HOSPITAL OF SALEM COUNTY",39.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"720",330111,"BERTRAND CHAFFEE HOSPITAL",18,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"721",330160,"STATEN ISLAND UNIVERSITY HOSPITAL",18.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"722",340091,"THE MOSES H CONE MEMORIAL HOSPITAL",39.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"723",340127,"GRANVILLE HEALTH SYSTEMS",40.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"724",360008,"SOUTHERN OHIO MEDICAL CENTER",25.0238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"725",360046,"MCCULLOUGH-HYDE MEMORIAL HOSPITAL",47,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"726",360056,"MERCY HOSPITAL FAIRFIELD",47.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"727",360189,"MADISON HEALTH",35.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.6
"728",370001,"HILLCREST MEDICAL CENTER",26.2143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"729",370016,"INTEGRIS BASS BAPTIST HEALTH CENTER",54.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"730",390028,"UPMC MERCY",26.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"731",420107,"MCLEOD HEALTH CHERAW",71.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"732",440059,"COOKEVILLE REGIONAL MEDICAL CENTER",34.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"733",490048,"LEWISGALE MEDICAL CENTER",27.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"734",500037,"TOPPENISH COMMUNITY HOSPITAL",56.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"735",10006,"ELIZA COFFEE MEMORIAL HOSPITAL",22.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"736",10091,"GROVE HILL MEMORIAL HOSPITAL",61.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"737",40017,"NORTH ARKANSAS REGIONAL MEDICAL CENTER",47.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"738",50232,"FRENCH HOSPITAL MEDICAL CENTER",46.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"739",50248,"NATIVIDAD MEDICAL CENTER",22.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"740",50581,"LAKEWOOD REGIONAL MEDICAL CENTER",21.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"741",50727,"COMMUNITY HOSPITAL OF LONG BEACH",21.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"742",50773,"SAN LEANDRO HOSPITAL",37.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"743",100022,"JACKSON MEMORIAL HOSPITAL",22.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"744",100140,"BAPTIST MEDICAL CENTER - NASSAU",41.2917,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"745",110177,"DOCTORS HOSPITAL",30.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"746",140015,"BLESSING HOSPITAL",35.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"747",140053,"ST JOHNS HOSPITAL",30.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"748",140294,"CROSSROADS COMMUNITY HOSPITAL",31.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"749",150006,"LA PORTE HOSPITAL",40.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"750",150091,"PARKVIEW HUNTINGTON HOSPITAL",55.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"751",160082,"IOWA METHODIST MEDICAL CENTER",29.2381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"752",180010,"SAINT JOSEPH HOSPITAL",26.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"753",190004,"THIBODAUX REGIONAL MEDICAL CENTER",43.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"754",240052,"LAKE REGION HEALTHCARE CORPORATION",46,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"755",250099,"GREENWOOD LEFLORE HOSPITAL",19.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"756",250167,"METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL",48,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"757",270049,"ST VINCENT HEALTHCARE",31.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"758",280130,"CHI HEALTH LAKESIDE",33.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"759",310016,"CAREPOINT HEALTH-CHRIST HOSPITAL",31.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"760",310051,"OVERLOOK MEDICAL CENTER",28.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"761",330055,"NEW YORK-PRESBYTERIAN/QUEENS",30.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"762",330265,"CLIFTON SPRINGS HOSPITAL AND CLINIC",44.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"763",360006,"RIVERSIDE METHODIST HOSPITAL",23.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"764",360013,"WILSON MEMORIAL HOSPITAL",39.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"765",370228,"BAILEY MEDICAL CENTER, LLC",64,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"766",390084,"SUNBURY COMMUNITY HOSPITAL",42.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"767",390117,"UPMC BEDFORD MEMORIAL",37.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"768",440063,"JOHNSON CITY MEDICAL CENTER",21.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"769",440081,"LECONTE MEDICAL CENTER",45.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"770",440109,"HARDIN MEDICAL CENTER",34.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"771",450010,"UNITED REGIONAL HEALTH CARE SYSTEM",35.5714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"772",450196,"PARIS REGIONAL MEDICAL CENTER",23.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"773",450809,"NORTH AUSTIN MEDICAL CENTER",36.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"774",500025,"SWEDISH MEDICAL CENTER / CHERRY HILL",35,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"775",500072,"OLYMPIC MEDICAL CENTER",38.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"776",530025,"IVINSON MEMORIAL HOSPITAL",41.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"777",10158,"RUSSELLVILLE HOSPITAL",40,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.7
"778",50110,"LOMPOC VALLEY MEDICAL CENTER",43.7083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"779",50167,"SAN JOAQUIN GENERAL HOSPITAL",25.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"780",60065,"NORTH SUBURBAN MEDICAL CENTER",33.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"781",100032,"BAYFRONT HEALTH - ST PETERSBURG",21.9048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"782",100127,"MORTON PLANT HOSPITAL",38.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"783",100157,"LAKELAND REGIONAL MEDICAL CENTER",20.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"784",100226,"ORANGE PARK MEDICAL CENTER",32.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"785",100320,"POINCIANA MEDICAL CENTER",47.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"786",110225,"PIEDMONT MOUNTAINSIDE HOSPITAL INC",44,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"787",120002,"MAUI MEMORIAL MEDICAL CENTER",49.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"788",140008,"LOYOLA GOTTLIEB MEMORIAL HOSPITAL",34.0952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"789",140084,"VISTA MEDICAL CENTER EAST",27.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"790",140286,"KISHWAUKEE COMMUNITY HOSPITAL",25.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"791",150057,"FRANCISCAN HEALTH MOORESVILLE",46.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"792",150075,"BLUFFTON REGIONAL MEDICAL CENTER",48.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"793",150101,"PARKVIEW WHITLEY HOSPITAL",59.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"794",160064,"MERCY MEDICAL CENTER-NORTH IOWA",29.5714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"795",160122,"FORT MADISON COMMUNITY HOSPITAL",58.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"796",170013,"HAYS MEDICAL CENTER",33.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"797",180024,"SPRING VIEW HOSPITAL",46,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"798",250061,"YALOBUSHA GENERAL HOSPITAL",54.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"799",250072,"MERIT HEALTH CENTRAL",26.2143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"800",260119,"POPLAR BLUFF REGIONAL MEDICAL CENTER",24.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"801",310044,"CAPITAL HEALTH MEDICAL CENTER - HOPEWELL",34.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"802",340090,"JOHNSTON HEALTH",45.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"803",360078,"UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER",20.7381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"804",370020,"MERCY HOSPITAL ADA",30.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"805",370025,"SAINT FRANCIS HOSPITAL MUSKOGEE",24.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"806",370106,"INTEGRIS SOUTHWEST MEDICAL CENTER",22.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"807",380056,"SANTIAM HOSPITAL",30.1111,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"808",390142,"ALBERT EINSTEIN MEDICAL CENTER",26.881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"809",390162,"EASTON HOSPITAL",32.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"810",390266,"GROVE CITY MEDICAL CENTER",29,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"811",420015,"BAPTIST EASLEY HOSPITAL",42.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"812",450165,"METHODIST HOSPITAL SOUTH",24.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"813",450347,"HUNTSVILLE MEMORIAL HOSPITAL",26.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"814",490111,"WYTHE COUNTY COMMUNITY HOSPITAL",30.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"815",520009,"ST ELIZABETH HOSPITAL",45.7143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"816",10023,"BAPTIST MEDICAL CENTER SOUTH",29.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"817",10131,"CRESTWOOD MEDICAL CENTER",29.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"818",50089,"COMMUNITY HOSPITAL OF SAN BERNARDINO",22.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"819",50101,"SUTTER SOLANO MEDICAL CENTER",25.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"820",50243,"DESERT REGIONAL MEDICAL CENTER",18.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"821",50568,"MADERA COMMUNITY HOSPITAL",38.2083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"822",70005,"WATERBURY HOSPITAL",17.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"823",80007,"BEEBE MEDICAL CENTER",36.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"824",100223,"FORT WALTON BEACH MEDICAL CENTER",19.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.8
"825",100246,"LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE",25.2381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"826",120005,"HILO MEDICAL CENTER",43.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"827",140088,"THE UNIVERSITY OF CHICAGO MEDICAL CENTER",33.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"828",150022,"FRANCISCAN HEALTH CRAWFORDSVILLE",40.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"829",150088,"ST VINCENT ANDERSON REGIONAL HOSPITAL INC",31.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"830",150162,"FRANCISCAN HEALTH INDIANAPOLIS",28.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"831",180038,"OWENSBORO HEALTH REGIONAL HOSPITAL",19.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"832",180101,"GEORGETOWN COMMUNITY HOSPITAL",41.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"833",190242,"ST ELIZABETH HOSPITAL",31.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"834",220095,"HEYWOOD HOSPITAL -",34.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"835",230037,"HILLSDALE HOSPITAL",45.2083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"836",230239,"CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL",62.7083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"837",250019,"MEMORIAL HOSPITAL AT GULFPORT",31.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"838",250048,"ST DOMINIC-JACKSON MEMORIAL HOSPITAL",34.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"839",250085,"MARION GENERAL HOSPITAL",20.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"840",260186,"LAKE REGIONAL HEALTH SYSTEM",31.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"841",290007,"UNIVERSITY MEDICAL CENTER",17.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"842",300005,"LAKES REGION GENERAL HOSPITAL",36.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"843",320009,"LOVELACE MEDICAL CENTER",36.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"844",330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",31.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"845",330157,"SAMARITAN MEDICAL CENTER",36.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"846",330191,"GLENS FALLS HOSPITAL",27.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"847",330286,"GOOD SAMARITAN HOSPITAL MEDICAL CENTER",24.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"848",340061,"UNIVERSITY OF NORTH CAROLINA HOSPITAL",34.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"849",380050,"SKY LAKES MEDICAL CENTER",50,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"850",390046,"YORK HOSPITAL",24.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"851",390163,"ACMH HOSPITAL",44.5714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"852",420019,"CHESTER REGIONAL MEDICAL CENTER",14.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"853",420101,"COASTAL CAROLINA HOSPITAL",30.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"854",440173,"PARKWEST MEDICAL CENTER",35.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"855",450213,"UNIVERSITY HEALTH SYSTEM",18.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"856",450235,"MEMORIAL HOSPITAL",27.2222,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"857",450580,"TIMBERLANDS HOSPITAL",32.2222,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"858",450713,"ST DAVID'S SOUTH AUSTIN MEDICAL CENTER",30.0952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"859",450828,"CHRISTUS SPOHN HOSPITAL ALICE",50.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"860",460052,"TIMPANOGOS REGIONAL HOSPITAL",30.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"861",50014,"SUTTER AMADOR HOSPITAL",35,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"862",50122,"DAMERON HOSPITAL",31.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"863",50124,"USC VERDUGO HILLS HOSPITAL",29.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"864",50283,"STANFORD HEALTH CARE - VALLEYCARE",33.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"865",70033,"DANBURY HOSPITAL",34.1548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"866",100018,"NAPLES COMMUNITY HOSPITAL",22.4048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"867",100053,"HIALEAH HOSPITAL",33.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"868",100072,"FLORIDA HOSPITAL FISH MEMORIAL",27.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"869",100321,"ST VINCENTS MEDICAL CENTER - CLAY COUNTY",61.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"870",110006,"ST MARY'S HOSPITAL",31.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"871",110054,"FLOYD MEDICAL CENTER",27.5595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"872",110076,"DEKALB MEDICAL CENTER",17.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"873",120007,"KUAKINI MEDICAL CENTER",18.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"874",140093,"PRESENCE UNITED SAMARITANS MEDICAL CENTER",35.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"875",140209,"METHODIST MEDICAL CENTER OF ILLINOIS",32.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"876",140228,"SWEDISH AMERICAN HOSPITAL",34.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"877",160089,"OTTUMWA REGIONAL HEALTH CENTER",44.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"878",170133,"SAINT LUKE'S CUSHING HOSPITAL",36,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"879",180050,"HARLAN ARH HOSPITAL",48.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"880",190019,"CHRISTUS ST FRANCES CABRINI HOSPITAL",24.2143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",14.9
"881",190060,"LAKE CHARLES MEMORIAL HOSPITAL",34.5238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"882",190064,"OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER",25.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"883",230031,"LAKE HURON MEDICAL CENTER",51.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"884",230193,"MCLAREN LAPEER REGION",42.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"885",240141,"FAIRVIEW NORTHLAND REGIONAL HOSPITAL",62.7778,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"886",260064,"SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN",60.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"887",290019,"CARSON TAHOE REGIONAL MEDICAL CENTER",48.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"888",330218,"OSWEGO HOSPITAL",49.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"889",330223,"MASSENA MEMORIAL HOSPITAL",58.4444,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"890",340014,"NOVANT HEALTH FORSYTH MEDICAL CENTER",24.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"891",340071,"BETSY JOHNSON REGIONAL HOSPITAL",26.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"892",340073,"DUKE HEALTH RALEIGH HOSPITAL",27.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"893",340151,"HALIFAX REGIONAL MEDICAL CENTER INC",47.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"894",350015,"SANFORD MEDICAL CENTER BISMARCK",33.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"895",360009,"LIMA MEMORIAL HEALTH SYSTEM",29.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"896",370097,"SOUTHWESTERN MEDICAL CENTER",26.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"897",380002,"ASANTE THREE RIVERS MEDICAL CENTER",51.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"898",380037,"PROVIDENCE NEWBERG MEDICAL CENTER",53.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"899",390042,"WASHINGTON HOSPITAL, THE",32.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"900",390058,"CARLISLE REGIONAL MEDICAL CENTER",35.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"901",390086,"PENN HIGHLANDS DUBOIS",30.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
"902",390125,"WAYNE MEMORIAL HOSPITAL",29.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15
